dataset,name,chip_name,ec50_t,ec50_c,ec50_95ci_t,ec50_95ci_c,chip_dataset
Rocklin,EEHEE_rd1_0877,EEHEE_rd1_0877,1.1572509633940893,2.698957203785952,0.7000000000000002,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_0916,EEHEE_rd1_0916,0.8622004690115113,-0.043641068429632224,0.8000000000000003,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd1_0938,EEHEE_rd1_0938,-0.13401528086933945,0.3222975759436009,2.1,2.5,TwoSix_100K
Rocklin,EEHEE_rd1_0945,EEHEE_rd1_0945,3.361143469204938,0.625820114194553,0.6000000000000005,4.300000000000002,TwoSix_100K
Rocklin,EEHEE_rd1_0965,EEHEE_rd1_0965,0.3239063697419136,1.1929243657029658,2.5,0.6000000000000001,TwoSix_100K
Rocklin,EEHEE_rd1_0984,EEHEE_rd1_0984,1.887785336024928,1.5947439514995934,0.6000000000000005,1.5000000000000004,TwoSix_100K
Rocklin,EEHEE_rd1_0986,EEHEE_rd1_0986,0.6291494669032682,2.408838584877155,2.6,0.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_1028,EEHEE_rd1_1028,1.8680748908160567,2.351712786127649,0.7999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd1_1029,EEHEE_rd1_1029,2.4847300872808145,4.154257809853593,0.5000000000000009,1.1999999999999993,TwoSix_100K
Rocklin,EEHEE_rd1_1035,EEHEE_rd1_1035,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd1_1044,EEHEE_rd1_1044,-0.16749852676234567,0.3896568522400121,2.2,0.3999999999999999,TwoSix_100K
Rocklin,EEHEE_rd1_1052,EEHEE_rd1_1052,1.9402152723200847,2.7003779297407022,0.5000000000000004,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_1067,EEHEE_rd1_1067,0.7423377878457706,2.3310146045961284,1.0,1.0,TwoSix_100K
Rocklin,EEHEE_rd1_1101,EEHEE_rd1_1101,0.9948187979528159,3.401446676659453,0.9000000000000004,0.10000000000000052,TwoSix_100K
Rocklin,EEHEE_rd1_1109,EEHEE_rd1_1109,3.2557059302852203,2.62338074620849,0.10000000000000052,0.39999999999999947,TwoSix_100K
Rocklin,EEHEE_rd1_1118,EEHEE_rd1_1118,2.3543252827108603,3.299125015760335,0.2999999999999998,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_1125,EEHEE_rd1_1125,1.6846598859781454,3.0829881172388465,0.8999999999999999,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd1_1126,EEHEE_rd1_1126,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd1_1144,EEHEE_rd1_1144,1.4693312196874466,1.5013688188175038,0.5,0.3999999999999999,TwoSix_100K
Rocklin,EEHEE_rd2_0010,EEHEE_rd2_0010,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_0025,EEHEE_rd2_0025,1.8268201855520223,2.5735274819248386,4.300000000000002,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_0046,EEHEE_rd2_0046,0.3955681871199974,0.6258201141912763,2.8000000000000003,3.2,TwoSix_100K
Rocklin,EEHEE_rd2_0095,EEHEE_rd2_0095,1.8450189804582977,2.658399019061484,0.8999999999999995,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd2_0096,EEHEE_rd2_0096,0.9948187979528159,1.0865051182284369,0.9000000000000004,0.8000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_0155,EEHEE_rd2_0155,3.3220092974655877,2.431671240631471,1.0999999999999996,0.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0202,EEHEE_rd2_0202,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_0219,EEHEE_rd2_0219,-0.06844166647992511,-0.043641068429632224,2.5,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_0227,EEHEE_rd2_0227,-0.06844166647992511,0.7375699841188208,3.5,1.8000000000000005,TwoSix_100K
Rocklin,EEHEE_rd2_0230,EEHEE_rd2_0230,2.9262466579483863,1.8319933170495983,9.6,4.5,TwoSix_100K
Rocklin,EEHEE_rd2_0242,EEHEE_rd2_0242,3.034200769490954,2.370597219738092,0.4000000000000004,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0264,EEHEE_rd2_0264,1.758362332211689,1.2929258664921135,0.7000000000000002,0.8999999999999999,TwoSix_100K
Rocklin,EEHEE_rd2_0274,EEHEE_rd2_0274,2.48817867057791,2.4737911344045145,4.7,4.7,TwoSix_100K
Rocklin,EEHEE_rd2_0281,EEHEE_rd2_0281,2.52859032755757,2.492677801167094,5.1,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd2_0282,EEHEE_rd2_0282,1.7515476251455817,1.7059814767211772,4.0,3.9,TwoSix_100K
Rocklin,EEHEE_rd2_0283,EEHEE_rd2_0283,0.5164538347058223,0.39365805192458136,2.9,2.7,TwoSix_100K
Rocklin,EEHEE_rd2_0289,EEHEE_rd2_0289,1.7776533151440663,2.5735274819248386,4.199999999999998,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_0301,EEHEE_rd2_0301,2.232861542066745,2.2333458357011047,0.09999999999999963,0.09999999999999963,TwoSix_100K
Rocklin,EEHEE_rd2_0340,EEHEE_rd2_0340,2.9262466579483863,2.5735274819248386,9.6,6.1,TwoSix_100K
Rocklin,EEHEE_rd2_0353,EEHEE_rd2_0353,1.8268201855520223,2.5735274819248386,4.300000000000002,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_0373,EEHEE_rd2_0373,-0.06844166647992511,-0.043641068429632224,2.3000000000000003,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_0385,EEHEE_rd2_0385,3.1026860917831303,2.304686176167148,0.10000000000000052,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0386,EEHEE_rd2_0386,0.2429888490028509,0.7895217451790669,2.4000000000000004,0.6000000000000001,TwoSix_100K
Rocklin,EEHEE_rd2_0387,EEHEE_rd2_0387,3.103045971171822,2.3535588880745166,0.5,0.10000000000000052,TwoSix_100K
Rocklin,EEHEE_rd2_0394,EEHEE_rd2_0394,2.6617543891240216,2.4132909620159997,0.4000000000000004,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0423,EEHEE_rd2_0423,2.421839885752852,2.183302310761404,0.20000000000000007,0.6999999999999997,TwoSix_100K
Rocklin,EEHEE_rd2_0424,EEHEE_rd2_0424,3.432997595856753,2.308036330272122,0.1999999999999993,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0430,EEHEE_rd2_0430,0.3239056969742906,1.3976089253360169,2.5,0.6000000000000001,TwoSix_100K
Rocklin,EEHEE_rd2_0473,EEHEE_rd2_0473,1.7340949595263329,2.5547862937870893,4.1,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd2_0485,EEHEE_rd2_0485,2.0048640520396983,1.6066792241778596,0.6000000000000001,1.0,TwoSix_100K
Rocklin,EEHEE_rd2_0491,EEHEE_rd2_0491,1.7515476251455817,2.5735274819248386,4.1,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_0505,EEHEE_rd2_0505,0.6252533984245265,2.4944841868197525,1.0,0.5999999999999996,TwoSix_100K
Rocklin,EEHEE_rd2_0510,EEHEE_rd2_0510,1.5103128650080269,1.553953893076421,1.4,1.1000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_0515,EEHEE_rd2_0515,1.8268201855520223,1.7822248249953296,4.300000000000002,4.1,TwoSix_100K
Rocklin,EEHEE_rd2_0525,EEHEE_rd2_0525,2.5203552242308365,2.652153572138242,0.6000000000000005,0.4000000000000004,TwoSix_100K
Rocklin,EEHEE_rd2_0531,EEHEE_rd2_0531,2.4377403149183903,2.443156495401601,0.3000000000000007,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0591,EEHEE_rd2_0591,0.5164538346578613,2.723607144401976,2.9,0.1999999999999993,TwoSix_100K
Rocklin,EEHEE_rd2_0596,EEHEE_rd2_0596,0.8622004690159564,2.500183035188845,1.0,0.6000000000000005,TwoSix_100K
Rocklin,EEHEE_rd2_0622,EEHEE_rd2_0622,0.3955681871197523,1.6247300676113563,2.7,1.3000000000000005,TwoSix_100K
Rocklin,EEHEE_rd2_0626,EEHEE_rd2_0626,-0.06844166647992511,0.7375699841140173,2.3000000000000003,1.8000000000000005,TwoSix_100K
Rocklin,EEHEE_rd2_0647,EEHEE_rd2_0647,0.6239720384096628,1.3759453687003482,0.7999999999999998,0.3999999999999999,TwoSix_100K
Rocklin,EEHEE_rd2_0650,EEHEE_rd2_0650,-0.13401528086933945,-0.11354911390433232,2.2,2.1,TwoSix_100K
Rocklin,EEHEE_rd2_0679,EEHEE_rd2_0679,0.7374794955062978,-0.11354911390433232,0.9000000000000004,2.1,TwoSix_100K
Rocklin,EEHEE_rd2_0682,EEHEE_rd2_0682,2.4898250695458453,2.7621392164705885,0.4000000000000004,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0683,EEHEE_rd2_0683,2.242435522986613,2.496727658602941,0.09999999999999963,0.09999999999999963,TwoSix_100K
Rocklin,EEHEE_rd2_0706,EEHEE_rd2_0706,0.3915409385957869,0.1729820762698555,0.3999999999999999,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_0707,EEHEE_rd2_0707,0.2429888490028509,-0.11354911390433232,2.4000000000000004,2.1,TwoSix_100K
Rocklin,EEHEE_rd2_0710,EEHEE_rd2_0710,2.156439237143013,2.424681454172017,4.1,4.6,TwoSix_100K
Rocklin,EEHEE_rd2_0714,EEHEE_rd2_0714,3.3560089777158733,3.02796244983404,0.09999999999999963,0.09999999999999963,TwoSix_100K
Rocklin,EEHEE_rd2_0752,EEHEE_rd2_0752,-0.06844166647992511,-0.043641068429632224,2.3000000000000003,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_0755,EEHEE_rd2_0755,1.303172654823382,0.5106337993832799,0.8999999999999999,0.6000000000000001,TwoSix_100K
Rocklin,EEHEE_rd2_0828,EEHEE_rd2_0828,2.2649766899697523,1.509175255703442,0.5,1.0000000000000004,TwoSix_100K
Rocklin,EEHEE_rd2_0831,EEHEE_rd2_0831,2.9262466579483863,1.8319933170495983,9.6,4.800000000000002,TwoSix_100K
Rocklin,EEHEE_rd2_0847,EEHEE_rd2_0847,2.1661280210989333,2.4451347960282384,0.39999999999999947,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_0870,EEHEE_rd2_0870,1.8268201855520223,2.5735274819248386,4.300000000000002,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_0871,EEHEE_rd2_0871,0.3955681871197523,1.9664737403056824,2.7,0.5000000000000004,TwoSix_100K
Rocklin,EEHEE_rd2_0883,EEHEE_rd2_0883,2.403211224567194,1.681689528244346,1.4000000000000004,3.9,TwoSix_100K
Rocklin,EEHEE_rd2_0911,EEHEE_rd2_0911,0.3239056969742906,0.6771803820310214,2.5,0.5999999999999996,TwoSix_100K
Rocklin,EEHEE_rd2_0917,EEHEE_rd2_0917,2.2276020806687717,1.5379584315478008,0.1999999999999993,0.5,TwoSix_100K
Rocklin,EEHEE_rd2_0920,EEHEE_rd2_0920,2.9262466579483863,1.7382423058850816,9.6,4.199999999999998,TwoSix_100K
Rocklin,EEHEE_rd2_0927,EEHEE_rd2_0927,1.6814778447910232,3.293226983461272,0.5,0.09999999999999963,TwoSix_100K
Rocklin,EEHEE_rd2_0957,EEHEE_rd2_0957,1.6034203962737703,2.7553876014004124,0.6000000000000001,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd2_1007,EEHEE_rd2_1007,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_1012,EEHEE_rd2_1012,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_1015,EEHEE_rd2_1015,2.9262466579483863,2.7552544900515303,9.6,0.39999999999999947,TwoSix_100K
Rocklin,EEHEE_rd2_1037,EEHEE_rd2_1037,1.542181744289394,2.764515058346783,1.2999999999999998,0.39999999999999947,TwoSix_100K
Rocklin,EEHEE_rd2_1043,EEHEE_rd2_1043,-0.06844166647992511,-0.043641068429632224,2.3000000000000003,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_1055,EEHEE_rd2_1055,1.7515476251455817,2.5735274819248386,4.1,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_1104,EEHEE_rd2_1104,2.221735478722458,2.5281518259436297,4.199999999999998,0.39999999999999947,TwoSix_100K
Rocklin,EEHEE_rd2_1131,EEHEE_rd2_1131,1.9134527837546416,3.5290909954028185,0.7000000000000002,0.09999999999999963,TwoSix_100K
Rocklin,EEHEE_rd2_1166,EEHEE_rd2_1166,2.758468070595514,1.3675100453540143,2.1,1.2000000000000002,TwoSix_100K
Rocklin,EEHEE_rd2_1206,EEHEE_rd2_1206,0.7423377878495983,-0.043641068429632224,1.0999999999999996,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd2_1220,EEHEE_rd2_1220,2.9262466579483863,1.7822248249953296,9.6,4.1,TwoSix_100K
Rocklin,EEHEE_rd2_1275,EEHEE_rd2_1275,1.7515476251455817,2.5735274819248386,4.0,9.6,TwoSix_100K
Rocklin,EEHEE_rd2_1281,EEHEE_rd2_1281,3.2618805716600163,2.800551187576052,0.5999999999999996,0.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0014,EEHEE_rd3_0014,3.7995571600746803,2.8003211254929496,0.10000000000000052,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0038,EEHEE_rd3_0038,1.8268201855520223,2.5735274819248386,4.300000000000002,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_0052,EEHEE_rd3_0052,1.7776533151440663,2.5735274819248386,4.199999999999998,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_0093,EEHEE_rd3_0093,1.5097530266532433,1.3993206834026883,1.5,1.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_0108,EEHEE_rd3_0108,2.9262466579483863,2.5735274819248386,6.3000000000000025,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_0126,EEHEE_rd3_0126,2.409045941250274,2.406374029694708,0.3000000000000007,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0130,EEHEE_rd3_0130,2.3475328740669656,2.6771126391182314,4.4,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0155,EEHEE_rd3_0155,2.5248092350488847,2.631202093364187,0.20000000000000007,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0157,EEHEE_rd3_0157,3.8786649885253945,2.301662517586731,0.09999999999999963,4.300000000000002,TwoSix_100K
Rocklin,EEHEE_rd3_0218,EEHEE_rd3_0218,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_0225,EEHEE_rd3_0225,3.797788350218748,2.8781934489758143,0.10000000000000052,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0244,EEHEE_rd3_0244,3.8091636917202014,2.7189165349475624,0.10000000000000052,6.000000000000001,TwoSix_100K
Rocklin,EEHEE_rd3_0265,EEHEE_rd3_0265,0.6252533984245265,0.5667370170526821,1.0,1.0,TwoSix_100K
Rocklin,EEHEE_rd3_0281,EEHEE_rd3_0281,3.8808121630915373,3.006000249213188,0.7999999999999998,0.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_0283,EEHEE_rd3_0283,4.462996347522174,3.508422379353183,0.09999999999999963,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0288,EEHEE_rd3_0288,3.471740211673504,2.7307219234174065,0.20000000000000007,0.1999999999999993,TwoSix_100K
Rocklin,EEHEE_rd3_0309,EEHEE_rd3_0309,3.789272310303309,2.957161809190737,0.10000000000000052,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0352,EEHEE_rd3_0352,1.3728128622769515,1.3551866627187985,0.2999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0370,EEHEE_rd3_0370,3.1493271673233525,2.5406446625294583,0.5999999999999996,4.9,TwoSix_100K
Rocklin,EEHEE_rd3_0374,EEHEE_rd3_0374,2.287403324282394,2.199941759872553,3.5,0.1999999999999993,TwoSix_100K
Rocklin,EEHEE_rd3_0383,EEHEE_rd3_0383,3.4256060692537016,0.7375699841190766,0.5,1.7000000000000002,TwoSix_100K
Rocklin,EEHEE_rd3_0399,EEHEE_rd3_0399,2.4035951750846376,2.4348134378686983,4.6,1.1000000000000003,TwoSix_100K
Rocklin,EEHEE_rd3_0431,EEHEE_rd3_0431,3.1502844252170528,2.5336945172061256,0.5,0.39999999999999947,TwoSix_100K
Rocklin,EEHEE_rd3_0435,EEHEE_rd3_0435,0.3955681871197523,3.4071897553542314,3.5,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0441,EEHEE_rd3_0441,0.6809330118473154,-0.11354911390433232,0.7999999999999998,2.1,TwoSix_100K
Rocklin,EEHEE_rd3_0469,EEHEE_rd3_0469,1.8268201855520223,1.7822248249953296,4.6,4.1,TwoSix_100K
Rocklin,EEHEE_rd3_0513,EEHEE_rd3_0513,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_0517,EEHEE_rd3_0517,1.704615860275585,2.3656541786065404,3.8,1.0,TwoSix_100K
Rocklin,EEHEE_rd3_0554,EEHEE_rd3_0554,4.127430951932765,2.940164317184727,0.20000000000000007,0.5,TwoSix_100K
Rocklin,EEHEE_rd3_0586,EEHEE_rd3_0586,-0.06844166647992511,0.7375699841191032,2.5,1.7000000000000002,TwoSix_100K
Rocklin,EEHEE_rd3_0588,EEHEE_rd3_0588,3.280222013961588,2.597507957569801,0.20000000000000007,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0603,EEHEE_rd3_0603,1.586387998955242,2.296287595691996,3.9,0.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_0622,EEHEE_rd3_0622,-0.06844166647992511,0.7375699841190766,2.3000000000000003,1.7000000000000002,TwoSix_100K
Rocklin,EEHEE_rd3_0647,EEHEE_rd3_0647,1.8567743307602576,1.5800075907300817,0.8999999999999995,2.8000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0666,EEHEE_rd3_0666,0.7423377878495709,1.7639623917123155,1.0999999999999996,3.9,TwoSix_100K
Rocklin,EEHEE_rd3_0673,EEHEE_rd3_0673,1.5692133547067082,1.0582660474260397,0.6000000000000001,0.5,TwoSix_100K
Rocklin,EEHEE_rd3_0679,EEHEE_rd3_0679,1.7521348181526246,2.743674029788336,0.8000000000000003,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0725,EEHEE_rd3_0725,3.8093733245295938,2.5065176675750527,0.20000000000000007,0.5999999999999996,TwoSix_100K
Rocklin,EEHEE_rd3_0781,EEHEE_rd3_0781,2.4881786705779048,2.4201415714076457,4.7,0.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0793,EEHEE_rd3_0793,1.4931920244184576,0.9713668714943502,1.0,0.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_0806,EEHEE_rd3_0806,1.5097530266532433,1.88669916243604,1.5,0.7000000000000002,TwoSix_100K
Rocklin,EEHEE_rd3_0828,EEHEE_rd3_0828,1.6511096887451897,0.39365805192458136,0.8000000000000003,2.7,TwoSix_100K
Rocklin,EEHEE_rd3_0834,EEHEE_rd3_0834,2.4040092514413827,1.8319933170495983,4.5,4.4,TwoSix_100K
Rocklin,EEHEE_rd3_0846,EEHEE_rd3_0846,0.5164538347058829,2.3348445617283,3.4,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0880,EEHEE_rd3_0880,3.817471783485235,2.65928498608756,0.20000000000000007,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0890,EEHEE_rd3_0890,2.5285903275575543,1.75589458513077,4.800000000000002,4.199999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_0899,EEHEE_rd3_0899,1.3268168924269623,2.4228298440833176,1.0,0.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0919,EEHEE_rd3_0919,-0.06844166647992511,0.39365805366560935,2.3000000000000003,2.7,TwoSix_100K
Rocklin,EEHEE_rd3_0926,EEHEE_rd3_0926,3.1999653752325314,2.3970675464573583,0.20000000000000007,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_0936,EEHEE_rd3_0936,4.155240064007997,2.9841663952235344,0.0,0.0,TwoSix_100K
Rocklin,EEHEE_rd3_0938,EEHEE_rd3_0938,0.5114981308395639,0.4509588358106178,0.3999999999999999,0.3999999999999999,TwoSix_100K
Rocklin,EEHEE_rd3_0946,EEHEE_rd3_0946,1.8268201855520223,2.5735274819248386,4.300000000000002,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_0967,EEHEE_rd3_0967,2.2620943073842925,2.451304931508942,0.09999999999999963,0.10000000000000052,TwoSix_100K
Rocklin,EEHEE_rd3_0978,EEHEE_rd3_0978,3.7907713816256248,2.949342053689932,0.10000000000000052,0.5,TwoSix_100K
Rocklin,EEHEE_rd3_0991,EEHEE_rd3_0991,2.6444515829012305,1.75589458513077,0.8000000000000007,4.199999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_1002,EEHEE_rd3_1002,1.7515476251455817,2.5735274819248386,4.0,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_1003,EEHEE_rd3_1003,2.565877402881401,0.971366871495318,0.4000000000000004,0.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_1007,EEHEE_rd3_1007,2.6360881265914733,2.6874651359014257,0.3000000000000007,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_1056,EEHEE_rd3_1056,3.108677022328282,2.5735274819248386,4.700000000000001,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_1081,EEHEE_rd3_1081,2.9262466579483863,2.5735274819248386,9.6,6.700000000000001,TwoSix_100K
Rocklin,EEHEE_rd3_1082,EEHEE_rd3_1082,2.1286721105462343,1.4311463192083491,0.5,0.5,TwoSix_100K
Rocklin,EEHEE_rd3_1159,EEHEE_rd3_1159,1.8268201855520223,2.6921931939051458,4.700000000000001,0.5999999999999996,TwoSix_100K
Rocklin,EEHEE_rd3_1246,EEHEE_rd3_1246,2.9262466579483863,2.586379682997416,9.6,0.8999999999999995,TwoSix_100K
Rocklin,EEHEE_rd3_1254,EEHEE_rd3_1254,2.5285903276204182,2.5735274819248386,4.800000000000002,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_1257,EEHEE_rd3_1257,1.6511096887508925,2.7968646269585835,1.1,0.5999999999999996,TwoSix_100K
Rocklin,EEHEE_rd3_1287,EEHEE_rd3_1287,2.9262466579483863,3.0960509851723748,9.6,6.8000000000000025,TwoSix_100K
Rocklin,EEHEE_rd3_1296,EEHEE_rd3_1296,3.8129732823660016,2.7726613438740486,0.10000000000000052,0.5999999999999996,TwoSix_100K
Rocklin,EEHEE_rd3_1302,EEHEE_rd3_1302,2.197479008793,2.4624959947121754,0.1999999999999993,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_1328,EEHEE_rd3_1328,1.4591897300556622,2.3681033150185984,1.0999999999999996,1.0000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_1330,EEHEE_rd3_1330,2.2617583495627542,2.6831706899141685,0.2999999999999998,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_1398,EEHEE_rd3_1398,1.2668548054171351,0.8531084289657354,1.1,1.0,TwoSix_100K
Rocklin,EEHEE_rd3_1421,EEHEE_rd3_1421,0.6291494669032682,0.971366871495318,2.6,0.9000000000000004,TwoSix_100K
Rocklin,EEHEE_rd3_1431,EEHEE_rd3_1431,1.3646811739881908,2.464703934477054,1.0,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_1436,EEHEE_rd3_1436,3.515583588922063,2.6932738494010136,0.5,0.6999999999999993,TwoSix_100K
Rocklin,EEHEE_rd3_1499,EEHEE_rd3_1499,2.9262466579483863,2.5735274819248386,9.6,6.1,TwoSix_100K
Rocklin,EEHEE_rd3_1504,EEHEE_rd3_1504,2.9262466579483863,3.402022545791458,9.6,1.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_1515,EEHEE_rd3_1515,1.4045027510366144,0.5925888994245112,0.2999999999999998,0.7999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_1519,EEHEE_rd3_1519,4.036290096023647,2.5735274819248386,0.5999999999999996,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_1566,EEHEE_rd3_1566,2.1171917399987468,2.4051674421024942,0.4999999999999996,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_1609,EEHEE_rd3_1609,1.2767735898706958,0.4067033555599884,0.3000000000000003,0.19999999999999973,TwoSix_100K
Rocklin,EEHEE_rd3_1619,EEHEE_rd3_1619,2.9262466579483863,2.5735274819248386,9.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_1643,EEHEE_rd3_1643,-0.06844166647992511,-0.043641068429632224,2.5,2.3000000000000003,TwoSix_100K
Rocklin,EEHEE_rd3_1683,EEHEE_rd3_1683,1.8268201855520223,2.5735274819248386,5.6,9.6,TwoSix_100K
Rocklin,EEHEE_rd3_1712,EEHEE_rd3_1712,2.9262466579483863,1.7382423058850816,9.6,4.0,TwoSix_100K
Rocklin,EEHEE_rd3_1715,EEHEE_rd3_1715,1.6265779529879827,2.5442152919251457,1.0,1.0,TwoSix_100K
Rocklin,EEHEE_rd3_1739,EEHEE_rd3_1739,1.6741008863590103,1.7382423058850816,3.9,4.0,TwoSix_100K
Rocklin,EEHEE_rd3_1765,EEHEE_rd3_1765,2.467519866995175,2.4589405863302805,4.1000000000000005,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_1766,EEHEE_rd3_1766,1.7515476251455817,3.0268024605009884,4.0,0.2999999999999998,TwoSix_100K
Rocklin,EEHEE_rd3_1788,EEHEE_rd3_1788,1.7515476251455817,1.8319933170495983,4.0,4.700000000000001,TwoSix_100K
Rocklin,EEHEE_rd3_1795,EEHEE_rd3_1795,2.222770596519529,2.283814195510521,0.1999999999999993,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_1797,EEHEE_rd3_1797,0.3955681871197523,3.00423237059101,2.7,0.20000000000000007,TwoSix_100K
Rocklin,EEHEE_rd3_1812,EEHEE_rd3_1812,2.9262466579483863,2.5119308898081005,9.6,5.0,TwoSix_100K
Rocklin,EEHEE_rd3_1825,EEHEE_rd3_1825,2.4675198669069736,2.664066900430362,4.2,0.5,TwoSix_100K
Rocklin,EEHEE_rd4_0005,EEHEE_rd4_0005,4.365080061857235,3.5044822806450115,0.20000000000000007,0.6000000000000005,TwoSix_100K
Rocklin,EEHEE_rd4_0025,EEHEE_rd4_0025,4.6000905789361175,3.523575947148278,0.6999999999999993,0.5000000000000009,TwoSix_100K
Rocklin,EEHEE_rd4_0037,EEHEE_rd4_0037,4.3579210378517015,3.5823202773475025,0.09999999999999963,0.3000000000000007,TwoSix_100K
Rocklin,EEHEE_rd4_0049,EEHEE_rd4_0049,4.231268574751858,3.4789617621641638,0.2999999999999998,0.39999999999999947,TwoSix_100K
Rocklin,EEHEE_rd4_0068,EEHEE_rd4_0068,4.449175547418424,3.4380557650839942,0.09999999999999963,0.09999999999999963,TwoSix_100K
